Date,Text_clean,Sentiment
2020-12-31,Ash Yoo thats pokemon supreme,positive
2020-12-31,Lol I said it yesterday man hahhahaha glad Ash pointed the obv to his team Lol ash and s interaction was the highlight of the whole exchange honestly ,positive
2020-12-31,Ash Oh yeah the dynamic squad,positive
2020-12-31,   Ash       Theres more viewers who watch the server who arent watching X then who watch x I cannot dumb it down any more than that are you another Twitter bot How much money does X throw away on bots,negative
2020-12-31,Ash i now can finish yesterdays streammenacingly laughing in raes voice ,positive
2020-12-31,Ash WATERMELON HAMMERS,negative
2020-12-31,Ash Just recover Ash that more important,positive
2020-12-31,Ash sucks to see you buy into empty threats and reward people who pose no real threat cus they dont have the commitment to create even 1 explosive,negative
2020-12-31,   Ash       And hes one guy and one type of content Theres more people not watching him all day except for 37 minutes then was watching him on the servers do you realize theres other humans alive or is your bubble on that type,negative
2020-12-31, SepticEye   Ash  Husband Im just saying Im gonna be proud of myself if do this  Keep it up do more art work on other groups you inspired me dude such a great work   Kabayan ,positive
2020-12-31,Ash Its ok you need some you time lt3,positive
2020-12-31, SepticEye   Ash  Husband U drew Sean really well love his face,positive
2020-12-31,    Ash       grown ass man entertaining countless young audience Cmon man he has to think like them If you are the boring adult like everyone else who will watch you,neutral
2020-12-31,THE ESCALATION OF CHAOS SepticEye   Husband  Ash ,negative
2020-12-31,Ash Miss youuu,positive
2020-12-31,Ash Take care ash  love your streams will await the next one ,positive
2020-12-31,Ash Hope it feels better soon ash ,positive
2020-12-31,Ash Leaf is sykkuno trademark now lol,positive
2020-12-31,Ash fav team,positive
2020-12-31,   SepticEye Ash  Husband Rae u should call your home in i4 GalleRae ,negative
2020-12-31,Ash we love you Ash dont worry about it love i hope you feel better tomorrow ,positive
2020-12-31,Ash we love you ash Rest well,positive
2020-12-31, SepticEye   Ash  Husband Wheres welyn,negative
2020-12-31,Ash No worries Ash Get some rest and relaxationHave a happy new year,positive
2020-12-31, SepticEye   Ash  Husband Not okay that the first thing i think of is COCOMELON,negative
2020-12-31, SepticEye   Ash  Husband Wait can I watch this I want to see it,negative
2020-12-31,Ash  that is not cool JK hope you feel better,negative
2020-12-31, Ash Idlemon tales,negative
2020-12-31,Ash rest well,positive
2020-12-31,   SepticEye Ash  Husband AWESOME ART ,negative
2020-12-31,    Ash       get help bro,positive
2020-12-31,      Ash       the followers are truly bots tho not all of them not the viewers ,negative
2020-12-31,Ash Get well soon Angel queen ,positive
2020-12-31,Ash I just want to snuggle you up in a fluffy blankie feed you hot tea and put you in my pocket ,positive
2020-12-31,   SepticEye Ash  Husband Gonna try ark,negative
2020-12-31,Ash you need some rest youve been doing some crazy hours back to back lt3,negative
2020-12-31,   SepticEye Ash  Husband whats new my dude,negative
2020-12-31,   SepticEye Ash  Husband Looks amazing,positive
2020-12-31,Ash take care ash ,positive
2020-12-31,Ash You da best  ,positive
2020-12-31,im in love with Ash dang it man,positive
2020-12-31,Ash Heard you from raes stream today and you seem to be sick Get well soon Ash,negative
2020-12-31,Ash ,negative
2020-12-31,Ash Feel better,positive
2020-12-31,Ash Heal up and feel better soon Ash,positive
2020-12-31, SepticEye   Ash  Husband Where the hell is Charles,negative
2020-12-31,Ash New fan here Love your streams Feel better soon,positive
2020-12-31,Ash oh no please be better yeah go get some rest we love youult3,positive
2020-12-31,   SepticEye Ash  Husband I LOVE IT HERE  H O L Y FUCK THIS IS SO GOOD SHRIMP SQUAD PULLING UPPP,positive
2020-12-31,Ash ASH I LOVE YOU,positive
2020-12-31,Ash Enjoy your time off eat ya nuggies and rest,positive
2020-12-31, SepticEye   Ash  Husband this is so cute ,positive
2020-12-31,every time I visit  s stream the first thing I hear is Ash say SONIS A BIG WANKER SONIS A BIG WANKER A DICKHEAD,negative
2020-12-31, SepticEye   Ash  Husband My guy Husband is the only one being safe by wearing a mask Smh everyone else there is gonna catch the no no virus,negative
2020-12-31,Ash hope you feel better ash,positive
2020-12-31,Ash,negative
2020-12-31,     Ash       no and i could care less,neutral
2020-12-31,     Ash       yeah you could say that im mad i mean when people like you exist i kinda have the right to be mad,negative
2020-12-31, SepticEye   Ash  Husband THIS IS SO COOL lt3,positive
2020-12-31,Ash feel better ash get some rest ,positive
2020-12-31, SepticEye   Ash  Husband That is wonderful art,positive
2020-12-31, SepticEye   Ash  Husband Woah thats amazing ,positive
2020-12-31,     Ash       You mad bro,negative
2020-12-31,     Ash       Have you heard about CRISPR cas9,positive
2020-12-31,     Ash       Kool,negative
2020-12-31,     Ash       Cools story,positive
2020-12-31,Ash 5 people and an Ashtronaut,positive
2020-12-31,     Ash       i do not live on twitter old man and i think that it is time to relax and accept you are wrong because guess whats next for you in life the retirement home awww shucks man,negative
2020-12-31,Ash Feel better,positive
2020-12-31,     Ash       Bro im an 18 year old mexican studying to be a doctor one day i can change my finacial situiation which btw was much worse before but you will always be a fugly soy boy,negative
2020-12-31,Ash Its okay not to stream Your health always come first  Get well soon,positive
2020-12-31,   SepticEye Ash  Husband This is so good Wow,positive
2020-12-31,     Ash       hes 12 remember all xqc viewers are 12 you are a fucking moron lmao,negative
2020-12-31,Ash Thats actually godlike,positive
2020-12-31,     Ash        that might have been the most retarded thing ive read in a while,negative
2020-12-31,Ash If you are safe that is ok lt3,positive
2020-12-31,     Ash       youre ugly have glasses pale3 signs of being at the rock bottom of the gene pool and trying to troll 12 year olds just to have a slight grasp of what it feels to be dominate is pretty betaTox,negative
2020-12-31,     Ash       Anyone else notice most these repliers dont have tweets themselves First viewer bots not tweet bots Peak beta streamer right there,neutral
2020-12-31,Ash bbbut you are playing rust you maniac go rest,negative
2020-12-31,     Ash       Also him mocking my looksnothing I can control was but me mocking him for not lifting himself off his bootstraps isnt  WeirdChamp betaTox,negative
2020-12-31,     Ash       BetaTox are always poor when theyre not streamers using viewer bots because of their smooth brain genes Its genetic their all losers,negative
2020-12-31,Ash No need to apologize for not streaming,neutral
2020-12-31,     Ash       you really got him there man ,positive
2020-12-31,     Ash       Bottom of gene pool is betaTox thats why they cant grasp any concepts passed boom boom and hate to use their brains in their content,negative
2020-12-31,   SepticEye Ash  Husband My favs Ive been trying to keep up with all the streams,negative
2020-12-31,     Ash       I too look at looks and make judgements that why I know youre poor ,negative
2020-12-31,     Ash       buddy is def at the bottom of the gene pool lmao,negative
2020-12-31,     Ash       Well I am a troll but no this is what the term is used for Theres nobody more beta than toxic losers cant even not mauld slave to emotions and play victim all the time  therefore betaTox,negative
2020-12-31,Ash get well soon ashh take care of yourself,positive
2020-12-31,     Ash       Peak beta LMAO  ,negative
2020-12-31,   Ash       Well right now looks like its more like 180 I was talking peak before east coast went to bed I can teach addition to you if you want go find all the streamers on then you add their viewership together If you cant find them maybe use that like button and step out the bubble,negative
2020-12-31,     Ash       lmao okay this must be a troll Please tell me youre trolling,negative
2020-12-31,     Ash       Xqc very clearly said that as a joke because he was bantering with tyler but this neckbeard is too autistic to get that,negative
2020-12-31,Ash Love it ,positive
2020-12-31,   Ash       No honestly Ill legit venmo you 100 if you break the numbers for me and everything checks out Go on Im curious to see how your head works,negative
2020-12-31,    Ash       But yeah I love using alt right terms to alt right children as much as I like calling commies liberals and watching them screech,negative
2020-12-31,    Ash       BetaTox is a play on words from beta cuck because toxic people are the most beta because theyre small PP and need others energy to exist and cannot create on their own which is peak beta,negative
2020-12-31,Ash feel better,positive
2020-12-31,   Ash       Maybe if you followed more than betaTox youd know how to add lol,positive
2020-12-31,   Ash       I legitimately cant tell if youre trolling or do not know how to add,negative
2020-12-31,Ash Rest well ash,neutral
2020-12-31,   SepticEye Ash  Husband GGGGGNIZAMA,negative
2020-12-31,    Ash       you really like using the terms incel and betaTox huh and wtf is a betaTox,negative
2020-12-31,Ash feel better ash ,positive
2020-12-31,   SepticEye Ash  Husband Aw amazing,positive
2020-12-31,Ash Feel better LOVE your streams,positive
2020-12-31,   Ash       Theres 15 streamers who are in and 26 who have been on today Jesus cant add cant count what can betaTox even do,negative
2020-12-31,Ash Girl youve done literal HOURS this week Take a fat nap amp get better ,negative
2020-12-31,   Viki   SepticEye Ash  Husband ,negative
2020-12-31,Ash DONT WORRY ABOUT IT QUEEN WE LOVE AND SUPPORT YOU Get some well deserved rest,positive
2020-12-31,    Ash       It was when he screen sniped during a tournament,positive
2020-12-31,   SepticEye Ash  Husband Scratch that Jack is best bae,negative
2020-12-31,    Ash       Im doing this watching content looking up financial reports for stocks and messaging treasury about crypto regulations When you grow up and stop being an incel ull learn to multitask too Oh wait betaTox are genetically P brained so maybe not,positive
2020-12-31,   SepticEye Ash  Husband Corpse is best bae,negative
2020-12-31,   SepticEye Ash  Husband Then GOBLIN comes and kills em all  ,negative
2020-12-31,    Ash       vod i watched every minute and he said that the followers were bots and that twitch would remove them,negative
2020-12-31,Ash I hope u feel better soonlt3,positive
2020-12-31,   SepticEye Ash  Husband I love how Sykkuno just permanently has a sprout now,positive
2020-12-31,    Ash       When did he say that,negative
2020-12-31,Ash Love you Ash hope you feel better soon  you can try some honey with your tea or Ive heard gargling salt water helps as well,positive
2020-12-31,    Ash       Not according to him He said he uses viewerbots probably to scam for sponsors,negative
2020-12-31,    Ash       you are like 30 buddy go tend your familiy go work but no you are here fighting with 12 year olds get a grip on life lmaoo,positive
2020-12-31,Ash Rest beautiful kind ash We love ya ,positive
2020-12-31,Ash Get some rest Ash ,negative
2020-12-31,   Ash       Moist has 23k Myth 16 and poke 10 The rest have below 5k viewersHow does that equal 500k,negative
2020-12-31,Ash Rest up Ash,positive
2020-12-31,    Ash       jesus you are braindead his 2 million followers from today are bots not the viewers,negative
2020-12-31,Ash Feel better Sending healing vibes ,positive
2020-12-31,Ash ,negative
2020-12-31,Ash ,negative
2020-12-31,   Ash       How many of those X viewers viewer bots since he admitted to using those side note while youre figuring out how to add,positive
2020-12-31,   Ash       Its called addition If you werent 12 youd know how to add,positive
2020-12-31, SepticEye   Ash  Husband What to make this better maybe a tuba LOL,negative
2020-12-31,Ash Feel better ash,positive
2020-12-31,   Ash       Yeah they do and XQC has twice as many viewers as Sykkuno who is the 2nd biggest RUST streamer currently No idea where these x5 viewers are supposed to come from,positive
2020-12-31,   Ash       Why am I even talking to another XQC bot He already admitted to commuting fraud with viewer bots theres zero chance the incel isnt using twitch bots,negative
